Fluid_lvl_tank102;Pressure_tank103;Pump_speed;Flowmeter;Tank102_set;Pressure_set;Flow_set;Fluid_lvl_tank101_IO_link;Fluid_lvl_tank102_IO_link;Fluid_lvl_MAX_tank101;Fluid_lvl_MIN_tank101;V101;V102;V103;V104;V106;V107;V108;V109;V112;Cycle_nuber;EStop;Work;State
90.36058;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
90.02404;7.1420293;0.0;-0.37;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
89.85577;6.8869567;0.0;-0.37;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
89.51923;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
89.18269;6.8869567;0.0;-0.35;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
89.01443;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
88.84615;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
88.67789;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
88.17308;7.1420293;0.0;-0.35;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
88.17308;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
87.66827;6.8869567;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
87.66827;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
87.16346;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
86.82693;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
86.65865;7.1420293;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
86.15385;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
85.98558;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
85.81731;6.8869567;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
85.64904;6.8869567;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
85.3125;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
84.97596;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
84.63943;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
84.47115;7.397102;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
83.96635;7.1420293;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
83.79808;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
83.79808;7.1420293;0.0;-0.37;0.0;0.0;0.0;100;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
83.29327;7.397102;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
82.95673;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
82.78846;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
82.62019;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
82.45193;7.397102;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
82.45193;7.397102;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
81.77885;7.1420293;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
81.44231;7.397102;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
81.27404;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
80.76923;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
80.60096;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
80.43269;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
80.09615;7.652174;0.0;-0.34;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;1;0;1;9
80.09615;167.07246;85.81794;0.67;0.0;150.0;0.0;105;85;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;203.03769;78.24614;0.0;0.0;150.0;0.0;105;85;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;192.8348;74.55313;0.0;0.0;150.0;0.0;105;85;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;163.24638;72.756966;0.0;0.0;150.0;0.0;105;85;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;155.33914;71.31639;0.0;0.0;150.0;0.0;105;85;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;153.29855;70.83219;0.0;0.0;150.0;0.0;105;85;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;149.21739;70.42781;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;149.21739;70.15076;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;150.23769;70.29301;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.92789;148.70726;70.13418;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;150.49277;70.07831;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;149.21739;69.87777;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;151.25798;69.94342;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;150.23769;70.165245;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;147.43188;69.99066;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;149.21739;70.098274;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;149.21739;69.81671;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;148.19711;69.985176;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;148.70726;69.87288;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;148.19711;69.97037;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;149.72754;70.10113;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;147.68697;70.218864;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;148.70726;70.19379;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;147.94203;70.048134;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;146.92175;70.19071;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;147.17682;70.1227;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.59135;148.96233;69.981476;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;2;0;1;2
79.75961;150.74783;88.73001;0.56;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;95.50001;0.9;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;96.76;0.95;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;98.240005;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;148.19711;99.21;0.92;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.95;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;148.19711;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.95;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.92;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.92;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;148.19711;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.68697;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;2;0;1;3
80.09615;147.94203;100.0;1.07;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
80.43269;147.68697;100.0;1.2;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
81.77885;147.68697;100.0;1.21;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
82.45193;148.19711;100.0;1.22;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
83.125;147.94203;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
83.79808;147.68697;100.0;1.22;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
84.30289;147.94203;100.0;1.22;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
84.97596;147.94203;100.0;1.22;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
85.81731;147.94203;100.0;1.22;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
86.15385;147.68697;100.0;1.22;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
86.65865;147.94203;100.0;1.22;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
87.16346;147.68697;100.0;1.22;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
88.17308;147.68697;100.0;1.22;90.0;0.0;0.0;100;90;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
88.84615;147.94203;100.0;1.21;90.0;0.0;0.0;100;90;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
89.51923;147.68697;100.0;1.21;90.0;0.0;0.0;95;90;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.85577;147.94203;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.6875;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.85577;147.94203;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.6875;147.94203;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.85577;147.94203;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.6875;147.94203;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.6875;147.94203;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.6875;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.6875;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.6875;147.94203;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4
89.6875;147.43188;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;2;0;1;5
89.85577;8.927537;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;2;0;1;5
89.85577;7.652174;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;2;0;1;5
89.6875;7.397102;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;2;0;1;5
89.85577;7.397102;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;2;0;1;5
89.51923;7.397102;0.0;-0.13;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
89.51923;7.397102;0.0;-0.35;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
89.35096;7.397102;0.0;-0.35;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
88.84615;7.652174;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
88.67789;7.652174;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
88.34135;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
88.17308;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
87.66827;7.652174;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
87.33173;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
86.99519;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
86.99519;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
86.82693;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
86.65865;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
86.15385;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
85.81731;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
85.48077;7.9072466;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
85.48077;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
84.97596;7.9072466;0.0;-0.35;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
84.63943;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
84.30289;7.9072466;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
83.96635;7.9072466;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
83.79808;7.9072466;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
83.62981;7.9072466;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
83.62981;7.652174;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
82.95673;7.652174;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
82.78846;7.9072466;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
82.62019;7.9072466;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;2;0;1;6
82.45193;3.5710146;88.338524;-0.36;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;1;2;0;1;7
81.61058;198.19131;80.95222;0.6;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;201.25218;80.94658;0.11;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;198.70146;80.728165;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.77885;202.0174;80.92797;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;201.25218;80.03154;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;200.74203;80.202034;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;198.70146;80.07702;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;197.93623;80.07786;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;195.6406;80.2317;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;194.36522;80.48143;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;201.76233;80.70363;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;197.17102;80.233894;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.94711;199.72174;80.41055;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;198.19131;80.35176;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.77885;197.4261;80.17717;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;200.99712;80.366425;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;202.0174;79.8722;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;202.52754;80.28864;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;201.50725;79.96686;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.94711;194.87537;79.92141;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;195.38551;80.117195;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;200.48697;80.05657;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;199.72174;80.415146;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;199.97682;80.576584;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.77885;200.23189;80.15567;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.77885;201.25218;80.47491;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
81.61058;200.99712;80.263084;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;2;0;1;7
82.62019;196.91595;100.0;0.84;100.0;0.0;1.0;105;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;8
83.46154;197.17102;97.8;1.17;100.0;0.0;1.0;105;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;8
83.79808;197.17102;94.049995;1.18;100.0;0.0;1.0;105;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;8
84.30289;196.91595;91.3;1.12;100.0;0.0;1.0;105;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;8
84.63943;197.17102;88.380005;1.11;100.0;0.0;1.0;100;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;8
85.3125;196.91595;86.43;1.08;100.0;0.0;1.0;100;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;8
85.81731;197.17102;84.649994;1.05;100.0;0.0;1.0;100;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;8
86.32211;197.17102;83.69;1.04;100.0;0.0;1.0;100;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;8
87.16346;197.17102;83.40001;1.02;100.0;0.0;1.0;100;85;0;0;1;0;0;0;0;0;0;0;0;2;0;1;8
87.5;209.92465;82.61;1.03;100.0;0.0;1.0;100;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
88.34135;205.33334;82.4;1.02;100.0;0.0;1.0;100;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
88.67789;206.35364;82.04;1.01;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
89.35096;204.31305;81.97;1.01;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
89.6875;203.8029;81.770004;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
90.36058;200.99712;81.600006;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
91.03365;202.78262;81.56;0.99;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
91.53846;203.8029;81.66;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
92.37981;202.27248;81.64;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
92.54808;203.29276;81.740005;0.99;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
92.88461;203.54784;81.82001;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
93.89423;203.8029;81.8;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
94.0625;203.54784;81.76;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
94.73558;203.03769;81.71;1.0;100.0;0.0;1.0;95;95;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
95.74519;203.29276;81.83;1.0;100.0;0.0;1.0;95;95;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
96.25;205.07826;81.79;1.0;100.0;0.0;1.0;90;95;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
97.09135;203.8029;81.83;1.01;100.0;0.0;1.0;90;95;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
97.76443;203.03769;81.8;1.0;100.0;0.0;1.0;90;95;0;0;1;0;0;0;1;0;1;0;0;2;0;1;8
98.10096;67.339134;0.0;0.0;0.0;0.0;1.0;90;95;0;0;1;1;0;0;0;1;0;0;1;2;0;1;9
